make,model,part,total_paid
BMW,3 SERIES,Vanos Unit,355.83
BMW,3 SERIES,Steering Pump,355.00
BMW,3 SERIES,Engine (Various Faults),354.67
BMW,3 SERIES,Central Door Locking,353.04
BMW,3 SERIES,Fuel System,351.90
BMW,6 SERIES,Engine (Various Faults),351.09
BMW,3 SERIES,Engine (Various Faults),350.00
BMW,3 SERIES,Flywheel ,350.00
BMW,3 SERIES,Drive Shaft,350.00
BMW,X3,Turbocharger,350.00
BMW,3 SERIES,Oil Leaks,350.00
BMW,5 SERIES,Turbocharger,350.00
BMW,I8,Fuel System (Various Faults),349.75
BMW,3 SERIES,Fuel Injectors,349.54
BMW,4 SERIES,Oxygen (Lambda) Sensor,346.94
BMW,5 SERIES,Alternator,346.48
BMW,4 SERIES,Thermostat Housing,346.40
BMW,1 SERIES,Fuel Injectors,346.00
BMW,1 SERIES,Fuel System,344.34
BMW,4 SERIES,Suspension (Various Faults),343.82
BMW,1 SERIES,Air Con (Various Faults),341.10
BMW,X1 4X4,E.G.R Valve,340.69
BMW,M3,Brake Caliper/Discs,340.00
BMW,3 SERIES,Air Con (Various Faults),339.44
BMW,X5,Suspension (Various Faults),338.40
BMW,X1 4X4,E.G.R Valve,337.76
BMW,5 SERIES,Suspension (Various Faults),337.42
BMW,3 SERIES,Fuel System,337.00
BMW,7 SERIES,Ecu (Other),336.61
BMW,3 SERIES,Brakes (Various Faults),336.45
BMW,1 SERIES,Drive Shaft,336.00
BMW,3 SERIES,Air Con (Various Faults),335.74
BMW,4 SERIES,,334.42
BMW,X5,Spring (Suspension),334.00
BMW,5 SERIES,Wheel Bearing,331.80
BMW,1 SERIES,Alternator,330.80
BMW,1 SERIES,Alternator,330.16
BMW,3 SERIES,Fuel System,329.90
BMW,5 SERIES,Heater Fan Motor,329.56
BMW,3 SERIES,Fuel Injectors,329.20
BMW,3 SERIES,Electrical ,328.60
BMW,3 SERIES,Fuel Injectors,328.50
BMW,5 SERIES,E.G.R Valve,327.58
BMW,5 SERIES,Suspension (Various Faults),327.00
BMW,1 SERIES,Window Regulator,326.30
BMW,3 SERIES,Alternator,322.73
BMW,4 SERIES,Thermostat,321.70
BMW,3 SERIES,Starter Motor,320.42
BMW,3 SERIES,Fuel Injectors,320.25
BMW,3 SERIES,Alternator,319.48
BMW,1 SERIES,,318.19
BMW,3 SERIES,Alternator,317.73
BMW,5 SERIES,Water Pump,316.50
BMW,3 SERIES,Fuel Injectors,309.50
BMW,X5,Suspension (Various Faults),305.94
BMW,3 SERIES,Fuel System,305.52
BMW,1 SERIES,Throttle Body,304.88
BMW,1 SERIES,E.G.R Valve,304.76
BMW,5 SERIES,E.G.R Valve,304.16
BMW,4 SERIES,Parking Sensor,303.66
BMW,5 SERIES,Starter Motor,302.19
BMW,3 SERIES,Heater Fan Motor,302.00
BMW,I3,Electrical ,301.61
BMW,1 SERIES,Alternator,301.49
BMW,5 SERIES,Suspension (Various Faults),301.30
BMW,3 SERIES,Starter Motor,301.00
BMW,3 SERIES,Sensors,300.70
