make,model,part,total_paid
VAUXHALL,ZAFIRA,Electrical,613.13
VAUXHALL,VIVARO,Clutch (Various Faults),607.44
VAUXHALL,INSIGNIA,Cylinder Head Gasket,607.36
VAUXHALL,CORSA,Engine (Various Faults),607.32
VAUXHALL,CORSA,Oil Leaks,602.26
VAUXHALL,CORSA,Cylinder Head Gasket,601.45
VAUXHALL,CORSA,Engine (Various Faults),600.63
VAUXHALL,ASTRA,Cylinder Head Gasket,600.00
VAUXHALL,INSIGNIA,E.G.R Cooler,600.00
VAUXHALL,ASTRA,Inlet Manifold,597.60
VAUXHALL,ASTRA,Turbocharger,594.50
VAUXHALL,CORSA,Water Pump,585.64
VAUXHALL,ASTRA,Clutch (Various Faults),584.00
VAUXHALL,MERIVA,Engine (Various Faults),584.00
VAUXHALL,ZAFIRA,Engine Oil Pump,584.00
VAUXHALL,INSIGNIA,Inlet Manifold,583.00
VAUXHALL,ASTRA,Clutch (Various Faults),581.56
VAUXHALL,CORSA,Cylinder Head Gasket,572.81
VAUXHALL,ZAFIRA,Abs (Various Faults),571.50
VAUXHALL,MOKKA,Hose/Pipe ,567.24
VAUXHALL,ANTARA,Inlet Manifold,563.76
VAUXHALL,VIVARO,Brakes (Various Faults),562.27
VAUXHALL,ASTRA,Air Con (Various Faults),555.16
VAUXHALL,ASTRA,Gearbox (Various Faults),555.00
VAUXHALL,ASTRA,Gearbox (Various Faults),555.00
VAUXHALL,VIVARO,Turbocharger,554.33
VAUXHALL,CORSA,Engine Oil Pump,552.80
VAUXHALL,INSIGNIA,Nox Sensor,550.83
VAUXHALL,CORSA,Engine (Various Faults),550.00
VAUXHALL,INSIGNIA,Nox Sensor,548.96
VAUXHALL,ASTRA VXR,Wiper Motor,546.96
VAUXHALL,CORSA,Gearbox (Various Faults),542.00
VAUXHALL,ANTARA,Ecu (Other),537.00
VAUXHALL,INSIGNIA,Nox Sensor,536.00
VAUXHALL,ASTRA,Clutch (Various Faults),535.88
VAUXHALL,ZAFIRA,Nox Sensor,531.84
VAUXHALL,MOVANO,Brakes (Various Faults),528.66
VAUXHALL,VIVARO,Steering ,526.20
VAUXHALL,VIVARO,Clutch (Various Faults),524.99
VAUXHALL,ZAFIRA,Throttle Body,520.60
VAUXHALL,VIVARO,Fuel System,518.00
VAUXHALL,MERIVA,Engine (Various Faults),517.84
VAUXHALL,MOKKA,Air Con (Various Faults),517.52
VAUXHALL,INSIGNIA,Turbocharger,517.05
VAUXHALL,INSIGNIA,Oil Cooler-,514.78
VAUXHALL,INSIGNIA,Nox Sensor,513.12
VAUXHALL,INSIGNIA,,512.62
VAUXHALL,ZAFIRA,Thermostat,511.37
VAUXHALL,ASTRA,Electrical ,510.20
VAUXHALL,ASTRA,Gearbox (Various Faults),506.50
VAUXHALL,CORSA,Steering Column,506.50
VAUXHALL,CORSA,Catalyst (Exhaust),503.98
VAUXHALL,CORSA,Engine (Various Faults),501.60
VAUXHALL,COMBO,Turbocharger,500.67
VAUXHALL,ZAFIRA,Air Con (Various Faults),500.00
VAUXHALL,ASTRA VAN,Gearbox (Various Faults),500.00
VAUXHALL,ZAFIRA,Gearbox (Various Faults),500.00
VAUXHALL,CORSA,Engine (Various Faults),500.00
VAUXHALL,ZAFIRA,Flywheel ,500.00
VAUXHALL,VECTRA,Air Con (Various Faults),500.00
VAUXHALL,INSIGNIA,Nox Sensor,500.00
VAUXHALL,INSIGNIA,Clutch (Various Faults),500.00
VAUXHALL,CORSA,Engine (Various Faults),500.00
VAUXHALL,CORSA,Cylinder Head Gasket,500.00
VAUXHALL,INSIGNIA,Nox Sensor,499.99
VAUXHALL,CORSA,Gearbox (Various Faults),496.74
VAUXHALL,MOKKA,E.G.R Cooler,493.99
VAUXHALL,INSIGNIA,Cable (Other),492.40
VAUXHALL,MERIVA,Engine (Various Faults),491.25
VAUXHALL,MERIVA,Cylinder Head Gasket,490.05
VAUXHALL,INSIGNIA,Air Con (Various Faults),489.60
VAUXHALL,MOKKA,Oil Leaks,489.22
VAUXHALL,MOKKA,Fuel System (Various Faults),487.54
VAUXHALL,VIVARO,Shock Absorber,487.20
VAUXHALL,INSIGNIA,Engine (Various Faults),484.80
VAUXHALL,MOKKA,E.G.R Valve,480.00
VAUXHALL,MOKKA,Oil Cooler-,479.42
VAUXHALL,CORSA,Steering Pump,479.00
VAUXHALL,INSIGNIA,Fuel Lift Pump,475.99
VAUXHALL,ASTRA,Fuel System,474.24
VAUXHALL,CORSA,Electrical ,473.15
VAUXHALL,INSIGNIA,Turbocharger,472.92
VAUXHALL,CORSA,,471.06
VAUXHALL,CORSA,Engine (Various Faults),470.98
VAUXHALL,COMBO,Turbocharger,469.50
VAUXHALL,MERIVA,Fuel System,468.79
VAUXHALL,ASTRA,Clutch (Various Faults),466.40
VAUXHALL,MOKKA,Gearbox (Various Faults),465.82
VAUXHALL,VIVARO,Clutch (Various Faults),464.32
VAUXHALL,VIVA,Electrical ,464.20
VAUXHALL,VIVARO,,461.57
VAUXHALL,CORSA,Camshaft Belt,461.48
VAUXHALL,INSIGNIA,Air Con (Various Faults),459.32
VAUXHALL,INSIGNIA,E.G.R Valve,454.18
VAUXHALL,CORSA,Electrical ,451.80
VAUXHALL,INSIGNIA,Drive Shaft,450.00
VAUXHALL,INSIGNIA,Cylinder Head Gasket,450.00
VAUXHALL,ASTRA,Clutch (Various Faults),450.00
VAUXHALL,CORSA,Cylinder Head Gasket,450.00
VAUXHALL,INSIGNIA,Turbocharger,449.10
VAUXHALL,CORSA,Turbocharger,449.00
VAUXHALL,ZAFIRA,Water Pump,447.60
VAUXHALL,INSIGNIA,Water Pump,446.40
VAUXHALL,INSIGNIA,TURBOCHARGER,442.30
VAUXHALL,ZAFIRA,Gearbox (Various Faults),440.24
VAUXHALL,MOKKA,Ecu (Other),439.96
VAUXHALL,CORSA,Abs (Various Faults),438.90
VAUXHALL,ASTRA,Thermostat,438.15
VAUXHALL,CORSA,Clutch (Various Faults),438.07
VAUXHALL,INSIGNIA,Heater/Glow Plugs,437.20
VAUXHALL,VIVARO,Steering Rack,436.61
VAUXHALL,VIVARO,Starter Motor,435.00
VAUXHALL,ASTRA,Clutch (Various Faults),434.63
VAUXHALL,ZAFIRA,Oil Leaks,434.02
VAUXHALL,INSIGNIA,Thermostat,434.00
VAUXHALL,MERIVA,Air Con (Various Faults),433.30
VAUXHALL,ASTRA,Engine (Various Faults),432.40
VAUXHALL,ANTARA,Alternator,432.19
VAUXHALL,ZAFIRA,Fuel System,431.10
VAUXHALL,ZAFIRA,Abs (Various Faults),430.00
VAUXHALL,CORSA,WIPER MOTOR,429.42
VAUXHALL,INSIGNIA,Turbocharger,428.50
VAUXHALL,ASTRA,Shock Absorber,427.68
VAUXHALL,ASTRA,Throttle Body,427.50
VAUXHALL,ZAFIRA,,427.25
VAUXHALL,VIVARO VAN,Turbocharger,425.00
VAUXHALL,ADAM,Air Con (Various Faults),424.00
VAUXHALL,ZAFIRA,Heater Fan Motor,421.60
VAUXHALL,ASTRA,Cylinder Head Gasket,420.00
VAUXHALL,CORSA,Engine (Various Faults),419.98
VAUXHALL,CORSA,Engine (Various Faults),419.66
VAUXHALL,ZAFIRA,Clutch (Various Faults),419.60
VAUXHALL,ASTRA,Heater Fan Motor,418.40
VAUXHALL,INSIGNIA,Gearbox (Various Faults),417.52
VAUXHALL,ASTRA,Sensors,417.01
VAUXHALL,CORSA,Heater Matrix,416.76
VAUXHALL,CORSA,E.G.R Valve,416.75
VAUXHALL,CORSA,Fuel Injectors,415.16
VAUXHALL,CORSA,Engine (Various Faults),414.00
VAUXHALL,ASTRA,Engine Oil Pump,413.15
VAUXHALL,ASTRA,Alternator,412.39
VAUXHALL,ASTRA VXR,Shock Absorber,411.40
VAUXHALL,ANTARA,Wheel Bearing,409.40
VAUXHALL,ASTRA,Fuel System,408.07
VAUXHALL,INSIGNIA,Water Pump,407.10
VAUXHALL,CORSA,Cylinder Head Gasket,405.55
VAUXHALL,CORSA,Wiper Linkage,404.40
VAUXHALL,ASTRA,Air Con (Various Faults),404.00
VAUXHALL,CORSA,Cylinder Head Gasket,403.66
VAUXHALL,ANTARA,Fuel System,403.40
VAUXHALL,VIVARO,Air Con (Various Faults),402.38
VAUXHALL,ASTRA,Thermostat,401.64
VAUXHALL,COMBO,Engine (Various Faults),401.62
VAUXHALL,ANTARA,Electrical,401.40
VAUXHALL,INSIGNIA,Sensors,400.16
VAUXHALL,ASTRA,Gearbox (Various Faults),400.00
VAUXHALL,ASTRA,Clutch (Various Faults),400.00
VAUXHALL,ZAFIRA,Fuel Injectors,400.00
VAUXHALL,ASTRA,Turbocharger,398.00
VAUXHALL,CORSA,Air Con (Various Faults),395.25
VAUXHALL,INSIGNIA,Alternator,392.29
VAUXHALL,COMBO,Timing Chain,391.84
VAUXHALL,CORSA,Cylinder Head Gasket,390.00
