make,model,part,total_paid
NISSAN,QASHQAI,Starter Motor,284.60
NISSAN,QASHQAI,Wheel Bearing,282.84
NISSAN,JUKE,Suspension (Various Faults),278.56
NISSAN,JUKE,,278.00
NISSAN,QASHQAI,Water Pump,277.75
NISSAN,JUKE,Throttle Body,276.24
NISSAN,QASHQAI,Clutch (Various Faults),275.51
NISSAN,QASHQAI,Wheel Bearing,273.61
NISSAN,QASHQAI,Heater Fan Motor,273.22
NISSAN,QASHQAI,Air Con (Various Faults),272.42
NISSAN,QASHQAI,Radiator,271.80
NISSAN,PATHFINDER,Sensors,265.79
NISSAN,NAVARA PICKUP,Central Door Locking,264.77
NISSAN,QASHQAI,Brakes (Various Faults),264.00
NISSAN,JUKE,Fuel Injectors,261.00
NISSAN,JUKE,Suspension (Various Faults),261.00
NISSAN,JUKE,Electrical ,258.54
NISSAN,QASHQAI,Oxygen (Lambda) Sensor,258.05
NISSAN,JUKE,Alternator,257.69
NISSAN,QASHQAI,Wheel Bearing,252.69
NISSAN,PATHFINDER,Wheel Bearing,252.00
NISSAN,QASHQAI,Sensors,251.90
NISSAN,QASHQAI,Electrical ,251.50
NISSAN,NOTE,Suspension (Various Faults),250.00
NISSAN,JUKE,Brakes (Various Faults),247.92
NISSAN,370Z,Catalyst (Exhaust),247.20
NISSAN,JUKE,Engine (Various Faults),239.30
NISSAN,QASHQAI,Wheel Bearing,238.55
NISSAN,QASHQAI,Spring (Suspension),233.74
NISSAN,JUKE,Fuel System,232.50
NISSAN,NOTE,Fuel System (Various Faults),230.72
NISSAN,JUKE,Oxygen (Lambda) Sensor,230.08
NISSAN,NAVARA PICKUP,Starter Motor,228.49
NISSAN,X-TRAIL,Starter Motor,226.14
NISSAN,QASHQAI,Heater Fan Motor,224.18
NISSAN,QASHQAI,,223.40
NISSAN,NAVARA PICKUP,Starter Motor,218.66
NISSAN,JUKE,Engine (Various Faults),217.02
NISSAN,NAVARA PICKUP,Starter Motor,216.50
NISSAN,MICRA,Starter Motor,214.98
NISSAN,QASHQAI,Central Door Locking,212.45
NISSAN,NOTE,Oil Leaks,209.78
NISSAN,PATHFINDER,Wheel Bearing,209.17
NISSAN,X-TRAIL,Wheel Bearing,208.53
NISSAN,PULSAR,Sensors,208.15
NISSAN,QASHQAI,Abs (Various Faults),207.24
NISSAN,NOTE,Central Door Locking,206.76
NISSAN,QASHQAI,Electrical ,204.80
NISSAN,QASHQAI,Dpf Filter,202.94
NISSAN,NAVARA PICKUP,Ball Joint ,201.50
NISSAN,JUKE,Sensors,200.91
NISSAN,QASHQAI,Clutch (Various Faults),200.00
NISSAN,NAVARA PICKUP,Wheel Bearing,200.00
NISSAN,QASHQAI,Dpf Filter,200.00
NISSAN,QASHQAI,Wiper Motor,199.99
NISSAN,JUKE,Suspension (Various Faults),198.00
NISSAN,QASHQAI,Wiper Motor,197.48
NISSAN,QASHQAI,,196.54
NISSAN,QASHQAI,Sensors,195.14
NISSAN,JUKE,Fuel System,195.00
NISSAN,QASHQAI,Central Door Locking,194.56
NISSAN,QASHQAI,Wheel Bearing,189.14
NISSAN,JUKE,,188.99
NISSAN,JUKE,Suspension (Various Faults),188.79
NISSAN,NOTE,Suspension (Various Faults),188.60
NISSAN,QASHQAI,Clutch (Various Faults),188.51
NISSAN,QASHQAI,Wiper Motor,187.49
NISSAN,QASHQAI,Abs (Various Faults),184.94
NISSAN,JUKE,Window Regulator,181.80
NISSAN,NV200,Spring (Suspension),181.14
NISSAN,QASHQAI,Fuel System,180.90
NISSAN,QASHQAI,Brakes (Various Faults),180.00
NISSAN,PRIMASTAR,Belts/ Aux Belts,178.73
NISSAN,QASHQAI,Fuel Injectors,178.50
NISSAN,NOTE,Radiator,175.14
NISSAN,NOTE,Suspension (Various Faults),174.70
NISSAN,QASHQAI,E.G.R Valve,172.11
NISSAN,QASHQAI,Wheel Bearing,171.33
NISSAN,QASHQAI,Turbocharger,168.00
NISSAN,X-TRAIL,Sensors,167.61
NISSAN,QASHQAI,Wheel Bearing,162.51
NISSAN,QASHQAI,Heater/Glow Plugs,161.04
NISSAN,NAVARA PICKUP,Spring (Suspension),158.40
NISSAN,QASHQAI,Brakes (Various Faults),155.61
NISSAN,QASHQAI,Spring (Suspension),155.04
NISSAN,QASHQAI,Wiper Motor,152.60
NISSAN,QASHQAI,Fuel Injectors,150.00
NISSAN,NOTE,Sensors,150.00
NISSAN,QASHQAI,Wiper Linkage,150.00
NISSAN,QASHQAI,Fuel System,148.00
NISSAN,JUKE,Heater/Glow Plugs,145.70
NISSAN,QASHQAI,Electrical ,145.26
NISSAN,NOTE,Electrical ,140.11
NISSAN,QASHQAI,Fuel System,136.72
NISSAN,QASHQAI,Electrical ,135.64
NISSAN,QASHQAI,Lambda Sensor (Emissions),135.05
NISSAN,QASHQAI,Suspension (Various Faults),126.69
NISSAN,NOTE,Suspension (Various Faults),125.00
NISSAN,X-TRAIL,,125.00
NISSAN,X-TRAIL,,125.00
NISSAN,QASHQAI,Brakes (Various Faults),123.60
NISSAN,JUKE,Suspension (Various Faults),123.49
NISSAN,QASHQAI,Suspension (Various Faults),123.11
NISSAN,NAVARA PICKUP,Ignition (Various Faults),120.00
NISSAN,QASHQAI,Air Flow Meter,119.81
NISSAN,MICRA,Suspension (Various Faults),119.60
NISSAN,X-TRAIL,Electrical ,117.31
NISSAN,X-TRAIL,TURBOCHARGER,117.00
NISSAN,QASHQAI,Heater/Glow Plugs,115.33
NISSAN,QASHQAI,Cable (Brake),113.98
NISSAN,NOTE,Oxygen (Lambda) Sensor,111.70
NISSAN,QASHQAI,Washer Pump,109.89
NISSAN,QASHQAI,Brakes (Various Faults),109.14
NISSAN,QASHQAI,Track Rod Ends,106.64
NISSAN,QASHQAI,Brakes,104.50
NISSAN,NOTE,Wheel Bearing,103.92
NISSAN,QASHQAI,Suspension (Various Faults),103.36
NISSAN,X-TRAIL,Central Door Locking,102.94
NISSAN,JUKE,Heater/Glow Plugs,102.27
NISSAN,QASHQAI,Engine (Various Faults),101.73
NISSAN,QASHQAI,Heater/Glow Plugs,100.95
NISSAN,QASHQAI,Oil Cooler-,100.00
NISSAN,QASHQAI,Air Con (Various Faults),100.00
NISSAN,MICRA,Fuel System,100.00
NISSAN,X-TRAIL,Electrical,94.63
NISSAN,NAVARA PICKUP,Drive Shaft,94.24
NISSAN,QASHQAI,Brakes,91.08
NISSAN,NAVARA PICKUP,Washer Pump,88.83
NISSAN,NOTE,Brakes,88.67
NISSAN,MICRA,Brakes (Various Faults),86.45
NISSAN,QASHQAI,,85.68
NISSAN,PATHFINDER,,85.68
NISSAN,QASHQAI,,85.68
NISSAN,QASHQAI,,85.68
NISSAN,JUKE,,85.68
NISSAN,QASHQAI,,85.68
NISSAN,QASHQAI,,85.68
NISSAN,QASHQAI,,85.68
NISSAN,NV200,,85.68
NISSAN,JUKE,Gearbox (Various Faults),84.00
NISSAN,JUKE,Gearbox (Various Faults),84.00
NISSAN,NAVARA PICKUP,Engine (Various Faults),84.00
NISSAN,QASHQAI,Gearbox (Various Faults),84.00
NISSAN,QASHQAI,Engine (Various Faults),84.00
NISSAN,QASHQAI,Electrical ,84.00
NISSAN,QASHQAI,Gearbox (Various Faults),84.00
NISSAN,NAVARA PICKUP,Engine (Various Faults),84.00
NISSAN,QASHQAI,Engine (Various Faults),84.00
NISSAN,QASHQAI,Gearbox (Various Faults),84.00
NISSAN,QASHQAI,Gearbox (Various Faults),84.00
NISSAN,NOTE,Suspension (Various Faults),80.13
NISSAN,QASHQAI,Heater/Glow Plugs,77.95
NISSAN,QASHQAI,Washer Jets,77.56
NISSAN,QASHQAI,Suspension (Various Faults),68.84
NISSAN,NAVARA PICKUP,Sensors,67.46
NISSAN,QASHQAI,Heater/Glow Plugs,67.04
NISSAN,QASHQAI,Suspension (Various Faults),65.54
NISSAN,NOTE,Wheel Bearing,64.80
NISSAN,QASHQAI,Anti Roll Bar Link,64.11
NISSAN,MICRA,Wheel Bearing,61.81
NISSAN,QASHQAI,Washer Pump,54.87
NISSAN,QASHQAI,Suspension (Various Faults),46.60
